area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c07;c08a;c09;c10;c11;c12;c13;c14;c18;c19;c20a;c21a;estrato;fexp;upm;id_vivienda;id_hogar;periodo
1;10150;018404;051;09;1;2;2;1;2;2;2;2;3;3;2;2;2;3;3;2;2;2711;53,1309465875004;010150018404;01015001840405109;010150018404051091;202403
1;10150;020101;051;01;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;118,79216007735;010150020101;01015002010105101;010150020101051011;202403
1;10150;020101;051;02;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;3;3;2712;118,79216007735;010150020101;01015002010105102;010150020101051021;202403
1;10150;020101;051;03;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;118,79216007735;010150020101;01015002010105103;010150020101051031;202403
1;10150;020101;051;04;1;1;2;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2712;118,79216007735;010150020101;01015002010105104;010150020101051041;202403
1;10150;020101;051;05;1;2;2;1;1;2;2;3;3;3;3;3;3;2;2;2;2;2712;118,79216007735;010150020101;01015002010105105;010150020101051051;202403
1;10150;020101;051;06;1;3;3;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;118,79216007735;010150020101;01015002010105106;010150020101051061;202403
1;10150;020101;051;09;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;3;3;2712;118,79216007735;010150020101;01015002010105109;010150020101051091;202403
1;10150;022001;059;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;61,2103328686133;010150022001;01015002200105901;010150022001059011;202403
1;10150;022001;059;02;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2711;61,2103328686133;010150022001;01015002200105902;010150022001059021;202403
1;10150;022001;059;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2711;61,2103328686133;010150022001;01015002200105903;010150022001059031;202403
1;10150;022001;059;04;1;2;2;1;1;1;1;1;1;2;2;2;2;3;1;2;3;2711;61,2103328686133;010150022001;01015002200105904;010150022001059041;202403
1;10150;022001;059;05;1;2;2;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2711;61,2103328686133;010150022001;01015002200105905;010150022001059051;202403
1;10150;022001;059;07;1;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2711;61,2103328686133;010150022001;01015002200105907;010150022001059071;202403
1;10150;022001;059;08;1;3;2;1;2;1;2;2;2;2;2;2;2;3;2;3;2;2711;61,2103328686133;010150022001;01015002200105908;010150022001059081;202403
1;10150;022002;051;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;184,993727590926;010150022002;01015002200205101;010150022002051011;202403
1;10150;022002;051;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;184,993727590926;010150022002;01015002200205102;010150022002051021;202403
1;10150;022002;051;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;184,993727590926;010150022002;01015002200205103;010150022002051031;202403
1;10150;022002;051;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;184,993727590926;010150022002;01015002200205105;010150022002051051;202403
1;10150;022002;051;06;1;3;1;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2711;184,993727590926;010150022002;01015002200205106;010150022002051061;202403
1;10150;022002;051;07;1;3;3;1;2;1;2;2;2;2;2;2;2;3;3;3;3;2711;184,993727590926;010150022002;01015002200205107;010150022002051071;202403
1;10150;022002;051;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;184,993727590926;010150022002;01015002200205108;010150022002051081;202403
1;10150;024701;034;01;1;3;2;2;2;2;1;1;1;2;3;2;2;3;2;3;3;2712;125,014930891237;010150024701;01015002470103401;010150024701034011;202403
1;10150;024701;034;02;1;2;1;1;1;2;2;3;1;1;2;2;3;1;2;2;2;2712;125,014930891237;010150024701;01015002470103402;010150024701034021;202403
1;10150;024701;034;03;1;2;2;2;3;3;2;2;2;3;3;2;2;3;3;3;3;2712;125,014930891237;010150024701;01015002470103403;010150024701034031;202403
1;10150;024701;034;04;1;1;2;1;3;2;2;2;1;2;2;2;2;3;3;2;2;2712;125,014930891237;010150024701;01015002470103404;010150024701034041;202403
1;10150;024701;034;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;125,014930891237;010150024701;01015002470103405;010150024701034051;202403
1;10150;024701;034;06;1;2;1;1;2;2;2;2;2;2;2;2;2;3;2;2;2;2712;125,014930891237;010150024701;01015002470103406;010150024701034061;202403
1;10150;024701;034;07;1;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2712;125,014930891237;010150024701;01015002470103407;010150024701034071;202403
1;10150;025901;034;01;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;138,82251396427;010150025901;01015002590103401;010150025901034011;202403
1;10150;025901;034;02;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2712;138,82251396427;010150025901;01015002590103402;010150025901034021;202403
1;10150;025901;034;03;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;138,82251396427;010150025901;01015002590103403;010150025901034031;202403
1;10150;025901;034;04;1;3;3;2;2;2;2;2;3;2;2;2;2;3;3;3;3;2712;138,82251396427;010150025901;01015002590103404;010150025901034041;202403
1;10150;025901;034;05;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;138,82251396427;010150025901;01015002590103405;010150025901034051;202403
1;10150;025901;034;06;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;138,82251396427;010150025901;01015002590103406;010150025901034061;202403
1;10150;025901;034;08;1;3;1;2;2;2;2;3;2;2;2;2;2;3;3;3;3;2712;138,82251396427;010150025901;01015002590103408;010150025901034081;202403
1;10150;025904;059;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;63,8183800429924;010150025904;01015002590405901;010150025904059011;202403
1;10150;025904;059;03;1;3;3;3;2;2;2;2;2;2;2;2;3;1;3;3;3;2712;63,8183800429924;010150025904;01015002590405903;010150025904059031;202403
1;10150;025904;059;04;1;3;3;2;3;3;2;2;2;2;2;2;2;3;3;3;3;2712;63,8183800429924;010150025904;01015002590405904;010150025904059041;202403
1;10150;025904;059;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;63,8183800429924;010150025904;01015002590405905;010150025904059051;202403
1;10150;025904;059;06;1;3;3;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;63,8183800429924;010150025904;01015002590405906;010150025904059061;202403
1;10150;025904;059;08;1;2;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;2712;63,8183800429924;010150025904;01015002590405908;010150025904059081;202403
1;10150;025904;059;09;1;3;3;2;3;2;2;2;2;2;2;2;2;1;3;3;3;2712;63,8183800429924;010150025904;01015002590405909;010150025904059091;202403
1;10150;026702;051;01;1;2;1;2;2;2;2;3;2;3;2;1;2;2;2;2;2;2711;38,1258863600217;010150026702;01015002670205101;010150026702051011;202403
1;10150;026702;051;02;1;2;2;1;3;2;1;2;3;2;2;2;2;3;3;2;2;2711;38,1258863600217;010150026702;01015002670205102;010150026702051021;202403
1;10150;026702;051;03;1;2;2;3;2;2;1;1;2;2;2;2;3;2;3;2;2;2711;38,1258863600217;010150026702;01015002670205103;010150026702051031;202403
1;10150;026702;051;04;1;2;2;1;2;1;2;2;3;2;2;2;2;3;3;2;3;2711;38,1258863600217;010150026702;01015002670205104;010150026702051041;202403
1;10150;026702;051;05;1;2;1;1;3;3;2;2;3;3;3;3;2;3;3;2;2;2711;38,1258863600217;010150026702;01015002670205105;010150026702051051;202403
1;10150;026702;051;06;1;2;1;2;3;2;2;1;2;2;2;3;2;2;1;2;2;2711;38,1258863600217;010150026702;01015002670205106;010150026702051061;202403
1;10150;026702;051;07;1;2;1;2;2;2;2;2;3;2;1;2;1;1;3;2;2;2711;38,1258863600217;010150026702;01015002670205107;010150026702051071;202403
1;10150;029402;051;01;1;2;2;2;3;2;2;2;2;2;2;2;2;3;3;2;2;2712;98,5468292301948;010150029402;01015002940205101;010150029402051011;202403
1;10150;029402;051;02;1;2;2;2;3;3;3;2;3;2;2;2;2;3;2;2;2;2712;98,5468292301948;010150029402;01015002940205102;010150029402051021;202403
1;10150;029402;051;03;1;2;2;2;3;2;2;2;2;2;2;2;2;3;3;2;3;2712;98,5468292301948;010150029402;01015002940205103;010150029402051031;202403
1;10150;029402;051;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;98,5468292301948;010150029402;01015002940205104;010150029402051041;202403
1;10150;029402;051;05;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2712;98,5468292301948;010150029402;01015002940205105;010150029402051051;202403
1;10150;029402;051;06;1;2;2;2;3;2;2;2;2;2;2;2;2;3;2;2;2;2712;98,5468292301948;010150029402;01015002940205106;010150029402051061;202403
1;10150;029402;051;07;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2712;98,5468292301948;010150029402;01015002940205107;010150029402051071;202403
1;10150;029802;034;01;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;2;2;2711;65,1573540901797;010150029802;01015002980203401;010150029802034011;202403
1;10150;029802;034;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;65,1573540901797;010150029802;01015002980203402;010150029802034021;202403
1;10150;029802;034;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;65,1573540901797;010150029802;01015002980203403;010150029802034031;202403
1;10150;029802;034;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;65,1573540901797;010150029802;01015002980203404;010150029802034041;202403
1;10150;029802;034;05;1;3;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2711;65,1573540901797;010150029802;01015002980203405;010150029802034051;202403
1;10150;029802;034;06;1;2;2;2;1;2;2;2;2;2;2;2;2;3;3;3;2;2711;65,1573540901797;010150029802;01015002980203406;010150029802034061;202403
1;10150;029802;034;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2711;65,1573540901797;010150029802;01015002980203407;010150029802034071;202403
1;10150;030103;051;01;1;2;2;1;3;2;3;2;2;2;2;2;2;2;2;1;2;2712;130,694971803522;010150030103;01015003010305101;010150030103051011;202403
1;10150;030103;051;02;1;2;1;1;3;3;3;2;2;2;2;2;2;3;1;2;2;2712;130,694971803522;010150030103;01015003010305102;010150030103051021;202403
1;10150;030103;051;03;1;2;1;2;2;2;3;2;2;2;2;2;2;1;3;3;2;2712;130,694971803522;010150030103;01015003010305103;010150030103051031;202403
1;10150;030103;051;04;1;1;2;1;2;3;3;2;3;3;3;2;2;3;2;2;2;2712;130,694971803522;010150030103;01015003010305104;010150030103051041;202403
1;10150;030103;051;05;1;2;3;1;2;2;2;3;2;3;2;1;1;3;2;2;2;2712;130,694971803522;010150030103;01015003010305105;010150030103051051;202403
1;10150;030103;051;06;1;2;1;2;3;2;2;3;2;2;2;3;2;2;3;2;2;2712;130,694971803522;010150030103;01015003010305106;010150030103051061;202403
1;10150;030103;051;07;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2712;130,694971803522;010150030103;01015003010305107;010150030103051071;202403
1;10150;030601;034;01;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2712;90,3397283195051;010150030601;01015003060103401;010150030601034011;202403
1;10150;030601;034;02;1;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;2712;90,3397283195051;010150030601;01015003060103402;010150030601034021;202403
1;10150;030601;034;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;90,3397283195051;010150030601;01015003060103403;010150030601034031;202403
1;10150;030601;034;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;90,3397283195051;010150030601;01015003060103404;010150030601034041;202403
1;10150;030601;034;05;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2712;90,3397283195051;010150030601;01015003060103405;010150030601034051;202403
1;10150;030601;034;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;90,3397283195051;010150030601;01015003060103406;010150030601034061;202403
1;10150;030601;034;07;1;2;2;1;2;2;2;1;2;3;2;2;2;1;3;3;3;2712;90,3397283195051;010150030601;01015003060103407;010150030601034071;202403
1;10150;031301;034;01;1;3;2;1;2;1;2;2;2;2;2;2;2;3;2;3;2;2713;161,071330259822;010150031301;01015003130103401;010150031301034011;202403
1;10150;031301;034;02;1;3;3;1;2;2;2;2;1;2;2;2;2;3;2;3;3;2713;161,071330259822;010150031301;01015003130103402;010150031301034021;202403
1;10150;031301;034;03;1;3;3;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2713;161,071330259822;010150031301;01015003130103403;010150031301034031;202403
1;10150;031301;034;04;1;3;2;1;1;1;1;2;2;2;2;2;2;3;3;3;2;2713;161,071330259822;010150031301;01015003130103404;010150031301034041;202403
1;10150;031301;034;05;1;3;3;2;3;2;3;2;2;2;2;2;2;3;2;2;3;2713;161,071330259822;010150031301;01015003130103405;010150031301034051;202403
1;10150;031301;034;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;161,071330259822;010150031301;01015003130103406;010150031301034061;202403
1;10150;031301;034;07;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;3;2713;161,071330259822;010150031301;01015003130103407;010150031301034071;202403
1;10150;032101;059;03;1;2;2;2;3;2;2;3;2;2;2;2;2;1;3;3;3;2712;108,835374323672;010150032101;01015003210105903;010150032101059031;202403
1;10150;032101;059;05;1;3;2;2;3;2;2;2;2;2;2;2;2;3;3;3;3;2712;108,835374323672;010150032101;01015003210105905;010150032101059051;202403
1;10150;032101;059;07;1;3;2;2;2;2;2;2;2;2;2;2;2;1;3;3;3;2712;108,835374323672;010150032101;01015003210105907;010150032101059071;202403
1;10150;032101;059;08;1;3;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;2712;108,835374323672;010150032101;01015003210105908;010150032101059081;202403
1;10150;032101;059;09;1;3;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;108,835374323672;010150032101;01015003210105909;010150032101059091;202403
1;10150;032101;059;10;1;2;3;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;108,835374323672;010150032101;01015003210105910;010150032101059101;202403
1;10150;032102;034;01;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2712;338,504135114542;010150032102;01015003210203401;010150032102034011;202403
1;10150;032102;034;02;1;2;2;2;3;2;2;2;2;2;2;2;2;1;3;3;3;2712;338,504135114542;010150032102;01015003210203402;010150032102034021;202403
1;10150;032102;034;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;3;2712;338,504135114542;010150032102;01015003210203403;010150032102034031;202403
1;10150;032102;034;04;1;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;2712;338,504135114542;010150032102;01015003210203404;010150032102034041;202403
1;10150;032102;034;05;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2712;338,504135114542;010150032102;01015003210203405;010150032102034051;202403
1;10150;032102;034;06;1;3;3;3;3;3;2;3;3;3;3;3;3;2;2;3;2;2712;338,504135114542;010150032102;01015003210203406;010150032102034061;202403
1;10150;032102;034;07;1;3;2;1;3;2;2;2;2;2;2;2;2;1;3;3;3;2712;338,504135114542;010150032102;01015003210203407;010150032102034071;202403
1;10150;034301;042;01;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;532,724196736521;010150034301;01015003430104201;010150034301042011;202403
1;10150;034301;042;02;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;532,724196736521;010150034301;01015003430104202;010150034301042021;202403
1;10150;034301;042;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2712;532,724196736521;010150034301;01015003430104203;010150034301042031;202403
1;10150;034301;042;04;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2712;532,724196736521;010150034301;01015003430104204;010150034301042041;202403
1;10150;034301;042;05;1;2;3;1;2;2;2;2;2;3;2;3;2;3;2;2;2;2712;532,724196736521;010150034301;01015003430104205;010150034301042051;202403
1;10150;034301;042;06;1;1;2;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2712;532,724196736521;010150034301;01015003430104206;010150034301042061;202403
1;10150;034301;042;07;1;2;2;2;3;2;2;2;2;2;2;2;2;1;2;2;2;2712;532,724196736521;010150034301;01015003430104207;010150034301042071;202403
1;10150;035801;034;01;1;2;2;2;2;2;2;3;3;3;3;3;3;2;2;3;3;2713;121,03908554528;010150035801;01015003580103401;010150035801034011;202403
1;10150;035801;034;02;1;3;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2713;121,03908554528;010150035801;01015003580103402;010150035801034021;202403
1;10150;035801;034;03;1;3;3;2;2;2;2;3;3;3;3;3;3;2;2;3;3;2713;121,03908554528;010150035801;01015003580103403;010150035801034031;202403
1;10150;035801;034;04;1;2;2;2;1;2;2;2;2;2;2;2;2;3;3;2;2;2713;121,03908554528;010150035801;01015003580103404;010150035801034041;202403
1;10150;035801;034;05;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;2;2;2713;121,03908554528;010150035801;01015003580103405;010150035801034051;202403
1;10150;035801;034;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2713;121,03908554528;010150035801;01015003580103406;010150035801034061;202403
1;10150;035801;034;07;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2713;121,03908554528;010150035801;01015003580103407;010150035801034071;202403
1;10150;036602;034;01;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2711;42,9180445568948;010150036602;01015003660203401;010150036602034011;202403
1;10150;036602;034;02;1;3;2;1;2;2;2;2;2;2;2;2;2;2;3;3;2;2711;42,9180445568948;010150036602;01015003660203402;010150036602034021;202403
1;10150;036602;034;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2711;42,9180445568948;010150036602;01015003660203403;010150036602034031;202403
1;10150;036602;034;04;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2711;42,9180445568948;010150036602;01015003660203404;010150036602034041;202403
1;10150;036602;034;05;1;3;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2711;42,9180445568948;010150036602;01015003660203405;010150036602034051;202403
1;10150;036602;034;06;1;3;2;2;3;2;2;2;2;2;2;2;2;1;1;2;2;2711;42,9180445568948;010150036602;01015003660203406;010150036602034061;202403
1;10150;036602;034;07;1;3;2;1;2;1;2;1;2;2;2;3;3;3;2;3;2;2711;42,9180445568948;010150036602;01015003660203407;010150036602034071;202403
1;10150;037001;034;01;1;2;2;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2711;53,6606622264674;010150037001;01015003700103401;010150037001034011;202403
1;10150;037001;034;02;1;2;2;2;2;3;2;2;2;2;2;2;2;3;2;2;2;2711;53,6606622264674;010150037001;01015003700103402;010150037001034021;202403
1;10150;037001;034;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;2711;53,6606622264674;010150037001;01015003700103403;010150037001034031;202403
1;10150;037001;034;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2711;53,6606622264674;010150037001;01015003700103404;010150037001034041;202403
1;10150;037001;034;05;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2711;53,6606622264674;010150037001;01015003700103405;010150037001034051;202403
1;10150;037001;034;06;1;2;2;2;3;2;2;3;3;1;3;3;3;2;2;2;2;2711;53,6606622264674;010150037001;01015003700103406;010150037001034061;202403
1;10150;037001;034;07;1;2;3;3;2;3;2;2;2;2;3;3;3;2;3;3;3;2711;53,6606622264674;010150037001;01015003700103407;010150037001034071;202403
1;10150;037802;051;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2712;55,3328585738465;010150037802;01015003780205101;010150037802051011;202403
1;10150;037802;051;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;55,3328585738465;010150037802;01015003780205103;010150037802051031;202403
1;10150;037802;051;04;1;3;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;55,3328585738465;010150037802;01015003780205104;010150037802051041;202403
1;10150;037802;051;05;1;2;2;1;2;2;2;3;2;2;2;2;2;2;3;2;2;2712;55,3328585738465;010150037802;01015003780205105;010150037802051051;202403
1;10150;037802;051;06;1;2;2;2;1;2;2;2;2;2;2;2;2;3;3;2;2;2712;55,3328585738465;010150037802;01015003780205106;010150037802051061;202403
1;10150;037802;051;07;1;3;3;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2712;55,3328585738465;010150037802;01015003780205107;010150037802051071;202403
1;10150;037802;051;08;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2712;55,3328585738465;010150037802;01015003780205108;010150037802051081;202403
1;10150;038302;042;01;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;180,125140647494;010150038302;01015003830204201;010150038302042011;202403
1;10150;038302;042;02;1;2;1;2;1;2;2;2;2;2;2;2;2;3;3;3;3;2711;180,125140647494;010150038302;01015003830204202;010150038302042021;202403
1;10150;038302;042;03;1;3;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;180,125140647494;010150038302;01015003830204203;010150038302042031;202403
1;10150;038302;042;04;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;180,125140647494;010150038302;01015003830204204;010150038302042041;202403
1;10150;038302;042;05;1;2;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2711;180,125140647494;010150038302;01015003830204205;010150038302042051;202403
1;10150;038302;042;07;1;2;2;2;2;2;2;2;2;3;2;1;2;3;3;3;3;2711;180,125140647494;010150038302;01015003830204207;010150038302042071;202403
1;10150;038901;059;01;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;62,1888030696292;010150038901;01015003890105901;010150038901059011;202403
1;10150;038901;059;02;1;2;2;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2712;62,1888030696292;010150038901;01015003890105902;010150038901059021;202403
1;10150;038901;059;03;1;2;2;1;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;62,1888030696292;010150038901;01015003890105903;010150038901059031;202403
1;10150;038901;059;04;1;2;2;1;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;62,1888030696292;010150038901;01015003890105904;010150038901059041;202403
1;10150;038901;059;05;1;2;2;1;1;2;2;3;3;3;3;3;3;2;2;3;3;2712;62,1888030696292;010150038901;01015003890105905;010150038901059051;202403
1;10150;038901;059;06;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2712;62,1888030696292;010150038901;01015003890105906;010150038901059061;202403
1;10150;038901;059;07;1;3;3;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2712;62,1888030696292;010150038901;01015003890105907;010150038901059071;202403
1;10150;039301;042;02;1;1;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2713;54,4146423984738;010150039301;01015003930104202;010150039301042021;202403
1;10150;039301;042;03;1;2;2;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2713;54,4146423984738;010150039301;01015003930104203;010150039301042031;202403
1;10150;039301;042;04;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2713;54,4146423984738;010150039301;01015003930104204;010150039301042041;202403
1;10150;039301;042;05;1;2;2;1;1;2;2;3;3;3;3;3;3;2;2;3;3;2713;54,4146423984738;010150039301;01015003930104205;010150039301042051;202403
1;10150;039301;042;06;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2713;54,4146423984738;010150039301;01015003930104206;010150039301042061;202403
1;10150;039301;042;07;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;2713;54,4146423984738;010150039301;01015003930104207;010150039301042071;202403
1;10150;039301;042;09;1;3;3;1;1;2;2;3;3;3;3;3;3;3;3;3;3;2713;54,4146423984738;010150039301;01015003930104209;010150039301042091;202403
1;10150;041302;034;02;1;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;221,623780969839;010150041302;01015004130203402;010150041302034021;202403
1;10150;041302;034;03;1;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;2712;221,623780969839;010150041302;01015004130203403;010150041302034031;202403
1;10150;041302;034;04;1;2;2;1;1;2;2;2;2;2;2;2;2;3;3;3;3;2712;221,623780969839;010150041302;01015004130203404;010150041302034041;202403
